time,DRAM,CPU,Iteration
9015.361838,6493462,88060167,6
9015.858093,7205539,108489991,16
9017.324926,6824070,95180936,8
9018.262477,7455614,105438232,12
9019.824748,6302727,102132162,10
9021.357331,7061428,102386474,18
9023.080293,2610949,42707655,14
9023.265264,4878574,71139866,2
9024.370459,7027520,101250543,0
9025.137529,7442898,117509630,4
9025.343756,5471972,68308512,6
9025.881491,6862217,99962022,16
9027.05854,7188585,105709499,8
9028.236407,6548563,103539361,12
9029.827403,7247925,102233886,10
9031.309307,7010566,96215142,18
9033.036186,3238254,49709744,14
9033.266257,5111694,73649088,2
9033.823287,6752014,93638103,4
9034.249617,7091099,98843044,0
9035.346994,5620320,74496799,6
9035.8628,5781385,92044407,16
9037.061089,7091098,98453098,8
9037.787776,5755955,93349881,12
9039.828915,7676019,105607775,10
9041.328091,6671482,89942085,18
9043.059531,4293653,59492323,14
9043.278451,5111694,75056288,2
9043.839692,7023282,101759168,4
9044.226804,6590949,89535184,0
9045.341413,6451077,78057183,6
9045.858756,6637574,78226725,16
9047.027693,6667243,98893908,8
9047.590925,6039937,100216335,12
9049.828303,7455613,106184218,10
9051.308335,6756253,100555420,18
9053.079556,4170736,60594347,14
9053.206887,4569160,62628852,2
9054.227066,6527371,74768066,0
9054.415183,8413527,110439725,4
9055.315004,3640917,57000055,6
9055.855665,6141662,78311496,16
9057.197581,6785923,103573269,8
9057.591872,6599426,99487305,12
9059.82779,6946988,107286241,10
9061.330111,6997850,98453098,18
9063.082889,1843771,42911105,14
9063.278451,5569458,77158610,2
9064.22753,6285773,77785916,0
9065.402774,3212823,58661566,6
9065.464819,8591546,114830865,4
9065.859633,6463793,96079509,16
9067.07419,8057488,105811225,8
9067.593362,6328159,100419786,12
9069.827297,7447137,107099745,10
9071.311839,7129245,90009901,18
9073.080887,1589457,47726102,14
9073.256129,4594591,71546767,2
9073.827352,6315443,86924235,4
9074.248432,6264581,79159207,0
9075.345934,2593994,55982802,6
9075.858694,6535848,95163981,16
9077.055408,6785923,99741618,8
9077.59548,6281535,102556017,12
9079.828827,6603665,102674696,10
9081.32305,7341173,93112522,18
9083.081094,2170139,41707357,14
9083.270416,5658467,75564914,2
9083.83997,7358127,109252929,4
9084.230011,6226433,86703830,0
9085.369461,2920362,58085124,6
9085.879557,6760491,92824300,16
9087.058527,7442898,104047987,8
9087.592444,6455316,99995931,12
9089.827379,6612141,101233588,10
9091.308652,6616381,101589626,18
9093.061894,1775953,46471489,14
9093.254217,5950928,73767768,2
9093.845719,5980598,92281766,4
9094.226917,6849501,88280572,0
9095.345841,4497105,65324571,6
9095.860247,6417169,86364746,16
9097.061027,6976657,93248155,8
9097.593617,6752014,106930203,12
9099.8285,7667542,102132162,10
9101.308187,7112291,104217530,18
9103.082326,2356635,46217177,14
9103.2691,6417169,71461995,2
9103.827709,6696913,93722873,4
9104.247009,6065369,95774333,0
9105.362191,3072950,49997966,6
9105.858815,6569756,100080702,16
9107.076971,6785923,95299615,8
9107.642669,6692674,107286241,12
9109.82616,5726284,93621148,10
9111.33992,6993611,104641384,18
9113.057248,2856785,44572618,14
9113.253681,6285773,77345107,2
9113.844958,6484985,84788005,4
9114.228435,5734761,89128282,0
9115.366044,5090502,62679714,6
9115.857718,5789863,103285048,16
9117.058398,6985135,99283854,8
9117.592131,6374783,98893907,12
9119.843896,5251567,81125895,10
9121.308632,7014805,106184218,18
9123.062238,5734761,77056885,14
9123.258011,4781087,68783230,2
9123.844671,6268819,80634223,4
9124.227658,7141961,92536079,0
9125.347073,5366007,64307319,6
9125.859068,6243388,109642876,16
9127.019078,6641811,97469754,8
9127.592465,6421407,100555420,12
9129.842428,6667243,77395969,10
9131.310298,7057190,107320150,18
9133.26564,7748074,102572971,2
9133.825127,6306966,84058973,4
9134.007651,6213718,92383491,14
9134.229208,6887648,106235080,0
9135.306975,6785923,83007813,6
9135.859604,6090800,108964708,16
9137.028507,6489224,99504259,8
9137.592745,6383260,100385878,12
9140.342503,6056892,91264513,10
9141.269337,7057190,108456081,18
9143.039929,6718106,83177354,14
9143.258508,7125007,104353163,2
9143.840664,6501940,85703532,4
9144.226499,6044176,91807047,0
9145.521897,7319980,94858805,6
9145.862639,6853739,107676188,16
9147.082226,6128947,90942383,8
9147.594467,6968181,101318360,12
9149.826139,7048713,105556912,10
9151.308307,6251865,100267199,18
9153.037668,6205241,93536377,14
9153.258403,7739597,108116997,2
9153.843405,6302727,73106554,4
9154.226296,6514655,98334419,0
9155.306743,7383559,104370117,6
9156.158136,6497701,107303196,16
9157.335042,6145901,104149712,8
9157.595308,6260342,100928412,12
9159.822247,6824069,112050374,10
9161.309608,6544325,102657742,18
9163.035354,5730523,92315674,14
9163.258275,6824070,104285347,2
9163.8449,6480747,81346300,4
9164.224973,6650289,93688965,0
9165.344008,6557040,101725261,6
9165.859678,6637573,107676188,16
9167.059204,6311205,104946560,8
9167.591489,6379021,99843343,12
9169.821344,7286072,110337999,10
9171.329124,6679959,87771945,18
9173.061161,5582174,94909668,14
9173.256346,6794399,100402832,2
9173.85435,6819831,99724664,4
9174.248482,5874634,90806749,0
9175.347322,6345113,101301405,6
9175.857512,6468031,101369222,16
9177.591966,6103516,88229709,12
9178.384703,7582770,120290121,8
9179.82603,7112291,109897190,10
9181.320739,6039937,94841851,18
9183.044321,6785922,101165772,14
9183.269337,6900364,97707112,2
9183.852257,7625156,104726155,4
9184.227912,6226434,98487006,0
9185.346782,6874933,102623833,6
9185.878171,6764730,86652968,16
9187.059948,5544027,97690158,8
9187.593023,6785922,100928413,12
9189.824741,6908841,111321343,10
9191.30942,6866455,99012587,18
9193.040076,6514655,102776421,14
9193.255803,6137424,102132162,2
9193.842528,6552802,92519124,4
9194.227768,6328159,90399848,0
9195.855675,6942749,103522407,6
9195.857495,7239448,92044406,16
9197.059193,7163154,108795166,8
9198.764214,7002089,114067925,12
9199.825139,7031758,110015869,10
9201.315356,7065667,93485514,18
9203.004997,6048415,97757975,14
9203.276952,7561577,102708604,2
9203.85046,6256104,85245769,4
9204.781345,6544325,94926622,0
9205.369483,6006029,92875163,6
9205.858786,6201002,101962620,16
9207.057845,6281535,105183920,8
9207.594385,6260342,98368327,12
9209.824894,6421407,108676487,10
9211.312285,7120768,99046496,18
9213.057424,6243388,97995334,14
9213.257364,7319981,101657444,2
9213.776294,6552802,83804660,4
9214.243792,5391439,82126194,0
9215.364182,6730821,98859999,6
9215.857768,6099277,94502767,16
9217.058551,6493462,96622043,8
9217.59566,6188287,109897190,12
9219.823454,8481344,108354356,10
9221.311694,6332398,91891818,18
9223.056021,6883409,105166966,14
9223.347989,6819831,97842746,2
9223.79778,6718106,97503662,4
9224.2297,6565517,92603895,0
9225.347467,6349352,98656548,6
9225.873057,7002089,97656250,16
9227.057974,7048713,96045600,8
9227.595844,7870992,108930799,12
9229.824001,6387498,98758274,10
9231.309364,7031758,96113417,18
9233.056512,6201002,100538465,14
9233.257063,6896125,104641385,2
9233.840021,5531311,80769857,4
9234.242219,6425646,99589030,0
9235.313102,6111992,102471246,6
9235.857626,6849501,102522108,16
9237.058128,5912781,83550347,8
9237.595693,7324219,109710694,12
9239.824107,6578234,107557509,10
9241.307327,6586711,91840956,18
9243.034081,6552802,102216933,14
9243.259354,7154676,104675293,2
9243.824004,6802877,92332628,4
9244.227406,6523132,79125299,0
9245.751228,6590950,100741916,6
9245.927412,6493462,95621745,16
9247.072213,5272759,87381999,8
9247.594903,5984836,91315375,12
9249.82514,5755954,100504557,10
9251.280282,6701151,99012587,18
9253.091618,6764730,103810628,14
9253.271375,6345113,105607774,2
9254.24553,6247627,75819227,0
9254.301972,6900363,101911757,4
9255.344531,6328158,100691054,6
9256.051411,6222196,95655653,16
9257.078938,6336636,86602105,8
9257.595624,6607903,103251140,12
9259.823184,6815593,94045003,10
9262.053057,6993612,105133057,18
9263.022403,6955465,107540554,14
9263.258366,7120769,106268989,2
9263.821654,5772909,81566704,4
9264.228264,6531609,89891222,0
9265.342237,6527371,109168158,6
9265.878963,5336337,85890028,16
9267.057697,6251865,97842746,8
9267.593982,7633633,108812120,12
9269.825754,6302727,93587240,10
9271.328523,5789863,87941487,18
9273.014052,6417168,101013184,14
9273.293014,6739298,110049777,2
9273.82761,6790161,101420085,4
9274.230699,7061429,105200873,0
9275.519224,6891887,106523302,6
9275.855659,5739000,74852838,16
9277.06001,6501940,103030735,8
9277.608751,6650289,94638400,12
9279.823963,6959704,96079508,10
9281.262495,6052653,89636909,18
9283.010231,6768969,104437934,14
9283.258435,7141961,108473036,2
9283.839628,5993313,89026557,4
9284.202115,6718105,95808241,0
9285.371903,6480747,101708306,6
9285.877515,5149842,78887939,16
9287.058282,6718105,103573269,8
9287.596332,6540087,99911160,12
9289.829876,6362067,92926026,10
9291.305376,5671183,86568196,18
9293.040493,6518894,106828478,14
9293.271285,7074144,104895698,2
9293.826245,7197062,98080105,4
9294.288149,6489224,100911459,0
9295.342505,5696614,89213054,6
9295.859519,5976359,78396267,16
9297.025452,6828309,96503364,8
9297.546685,5984836,90433757,12
9299.777551,6811354,98809136,10
9301.280042,6048415,84804959,18
9303.012651,6862216,108235677,14
9303.257979,7006328,104844835,2
9303.823332,7298788,100114611,4
9304.629966,5705092,104437934,0
9305.341973,6048415,93688964,6
9305.859772,5857679,85771349,16
9307.034005,6412929,98266601,8
9307.615292,5671183,86924235,12
9309.917568,6557041,100657145,10
9311.329144,6171332,87907579,18
9313.003711,6561279,105641683,14
9313.258539,7197062,103980171,2
9313.827294,6768968,94146728,4
9314.242177,7040236,109049479,0
9315.343829,6612141,107964410,6
9315.856574,5281237,94146729,16
9317.027608,7273357,107659234,8
9317.608255,4933675,76683892,12
9319.842621,7197062,105709500,10
9321.326973,5069309,74055990,18
9323.009774,6747776,106726752,14
9323.568999,6870693,101114908,2
9323.825592,7061429,100555420,4
9324.229045,6311204,93282064,0
9325.34843,7366605,104556614,6
9325.879198,4988776,71716308,16
9327.067765,7082621,99775526,8
9327.594872,6476509,95028347,12
9329.826513,6654527,105573866,10
9331.308322,5798340,76565213,18
9333.056948,6408691,87263319,14
9333.257919,6501940,91128880,2
9333.825953,6048414,81397163,4
9334.247668,5336338,98114013,0
9335.346514,6328159,104471842,6
9335.813944,5942451,81600613,16
9337.055462,5891588,88111030,8
9337.627798,6010267,96723769,12
9339.8259,6103516,96249051,10
9341.329337,6654527,93553331,18
9342.999098,6925795,95842150,14
9343.256414,7633633,107913547,2
9343.844714,7167392,95011393,4
9344.178671,5497403,88077122,0
9345.35796,6167094,99656847,6
9345.831404,5599127,84754096,16
9347.034648,5679660,81736247,8
9347.596,5611844,98571777,12
9349.826911,6078084,98622640,10
9351.282384,5645752,84211561,18
9353.040829,6493463,106726752,14
9353.824669,7116530,99860297,4
9354.242428,6362067,93756781,0
9355.344996,5806817,85618761,6
9355.858707,5840726,74361166,16
9357.073455,6006029,90959337,8
9357.183497,8985731,133446587,2
9358.216464,7154676,114135742,12
9359.824133,5874634,93688964,10
9361.327343,5527073,91959636,18
9363.037975,7252163,108100044,14
9363.233605,3564623,63205295,2
9363.826781,6510417,102166070,4
9364.230749,5798340,100199382,0
9365.347714,5755954,98520914,6
9365.897307,6340874,84211561,16
9367.056472,5785624,81312391,8
9367.594502,5713569,89535184,12
9369.89148,5645752,85059272,10
9371.332188,6010267,72818332,18
9373.034953,6620619,110948350,14
9373.270387,6896125,103624132,2
9373.828444,6913079,104132758,4
9374.231599,6667243,104285346,0
9375.349823,5327860,95943875,6
9375.812898,6027222,90569390,16
9377.060376,5794102,86313884,8
9377.594764,6629096,106031630,12
9379.823136,6116231,89704726,10
9381.331949,5683899,75903998,18
9383.038005,6993612,109083388,14
9383.257444,6938510,109795465,2
9383.803953,6663004,104047988,4
9384.227993,7112291,101267497,0
9385.859364,6052653,91688368,16
9386.01086,7464091,113627116,6
9387.076343,5679660,76565213,8
9387.656953,6616381,101979573,12
9389.83502,5853441,82906087,10
9391.345724,5904304,72140164,18
9393.039557,7078382,107337104,14
9393.226006,6294251,106268988,2
9393.809791,5980598,95045301,4
9394.231152,6976657,103861491,0
9395.343656,5857680,95672608,6
9396.084952,5154080,87534587,16
9397.056093,6345113,74242486,8
9397.59565,6663004,95655653,12
9399.839072,6315443,74123807,10
9401.34762,5840725,73310005,18
9403.034656,7637872,109608968,14
9403.266478,7298787,110168457,2
9403.814424,5421109,98368327,4
9404.229645,6315444,88619656,0
9405.342118,6756253,103946262,6
9405.861968,6217956,81837972,16
9407.056075,6065369,86246066,8
9407.596526,6260342,91366238,12
9410.103263,6684198,93434651,10
9411.331441,5722046,79583062,18
9413.043053,6366306,100945367,14
9413.259191,7726882,106421577,2
9413.825033,5145602,87297228,4
9414.610732,7794698,97334120,0
9415.341671,6480746,106319851,6
9415.85884,6260343,88382297,16
9417.057164,6184048,87805854,8
9417.591105,5709331,75107151,12
9419.8221,6752014,112202962,10
9421.319568,6679959,95825195,18
9423.039595,6531609,104590522,14
9423.32162,7133483,105421278,2
9423.846021,5883111,73632134,4
9424.192726,6794399,95401340,0
9425.314278,6273058,109575060,6
9425.858813,6035698,99639893,16
9427.057968,7031759,102115207,8
9427.614901,6018744,85296631,12
9429.835063,5789863,92434354,10
9431.341051,6612142,97045898,18
9433.045051,6048415,96130371,14
9433.262182,7447137,107421875,2
9433.827589,6497701,94061958,4
9434.241932,6408692,93248155,0
9435.315075,6277296,109422471,6
9435.835009,6633335,95943874,16
9437.019398,7260640,101301405,8
9437.615187,5798340,78870985,12
9439.823363,5764431,81922743,10
9441.282777,6061130,99826389,18
9443.042054,6764730,102250841,14
9443.438579,7290311,102996826,2
9443.844127,5950928,88026258,4
9444.228442,5751716,89755588,0
9445.308358,6824070,103556315,6
9446.024008,6056892,102386475,16
9447.097204,6934272,103742812,8
9447.614837,5645752,70376926,12
9449.839149,6819831,85805257,10
9451.317559,6468031,103098552,18
9453.096663,6103515,98944770,14
9453.261799,5828009,85974800,2
9453.843686,5069309,74479845,4
9454.247585,6421407,91518826,0
9455.311232,6268819,98198785,6
9455.856725,5781385,93519423,16
9457.057318,6709629,104997423,8
9457.614247,5819533,82143148,12
9459.828273,6421407,88619656,10
9461.3102,6078084,95418294,18
9463.210845,5633037,94316270,14
9463.259415,6099277,88907877,2
9463.868472,6582472,76768663,4
9464.227319,5764431,78735352,0
9465.313642,6764730,95418294,6
9465.878403,6273058,82041422,16
9467.071376,6641811,105014377,8
9467.593434,5751715,73954264,12
9469.823999,7095337,104777018,10
9471.323234,5921258,93621148,18
9473.078314,6001790,90688070,14
9473.276259,6489224,78294542,2
9473.824418,6938510,104319255,4
9474.228659,6425646,83940294,0
9475.315329,5925496,92553033,6
9475.859772,5692376,81719293,16
9477.078096,6175571,74954563,8
9477.572222,5692376,81312392,12
9479.822308,6612142,102166070,10
9481.320849,5806817,84058974,18
9483.056299,6582472,90077718,14
9483.27355,6061130,86856419,2
9483.823959,7108053,101962619,4
9484.227216,6561279,81363254,0
9485.31303,6366306,100724962,6
9485.859205,6128947,97741021,16
9487.058936,5967882,76039632,8
9487.613103,5204943,79193115,12
9489.837981,6205241,102945964,10
9491.307848,5883111,75632731,18
9493.081522,5900065,87449816,14
9493.256246,6696913,84262424,2
9493.831896,6781684,104081896,4
9494.242553,7205539,89925130,0
9495.312698,5832249,88704427,6
9495.856362,5942451,86296929,16
9497.076873,5933974,79549154,8
9497.60816,5628798,73971219,12
9499.842952,5976359,88111029,10
9501.326761,5717807,81176757,18
9503.259395,6573995,84550645,2
9503.270471,7061429,89992947,14
9503.824103,6247626,89891222,4
9504.227066,6531610,80702040,0
9505.396984,5349053,83346897,6
9505.829318,6315443,89636909,16
9507.284873,5438063,85466173,8
9507.614455,5853441,82956949,12
9509.842031,5938212,79345704,10
9511.328211,7599725,95214844,18
9513.060213,6489224,95503065,14
9513.255203,7413229,96350776,2
9513.82923,7493761,103454589,4
9514.227623,6205241,94536676,0
9515.36257,5772908,84499783,6
9515.858105,6718106,101538764,16
9517.357196,6124708,83058675,8
9517.607826,5815294,74005127,12
9519.820792,5751716,77158610,10
9521.259559,6709628,95147027,18
9523.03693,5705091,101453993,14
9523.255647,6468031,96266005,2
9523.823577,4942153,76310900,4
9524.22948,6913079,80176459,0
9525.397223,6446839,96028646,6
9525.885583,5832248,94163683,16
9527.055724,5264282,73123508,8
9527.608167,5747477,77480740,12
9529.821784,5654229,79396565,10
9531.458708,6171333,94502767,18
9533.062023,5734762,84550646,14
9533.256397,6468031,91145833,2
9533.823882,5696614,74191623,4
9534.179988,7659064,98266601,0
9535.34522,6010267,91942681,6
9535.859587,6535848,101216634,16
9537.058713,5870396,93248155,8
9537.594248,5933973,95791287,12
9539.836903,6048414,86652968,10
9541.306935,6158617,90298123,18
9543.053361,6052653,89721679,14
9543.256814,6561279,86008708,2
9543.823465,5196465,76734755,4
9544.226351,7252164,102793376,0
9545.344636,6298489,110117594,6
9545.860079,6777445,99690755,16
9547.282471,7116529,118374295,8
9547.594266,5760193,83821615,12
9549.837395,7201301,97147624,10
9551.33713,6332397,98368327,18
9553.042156,5251566,96062555,14
9553.258765,6671482,99182129,2
9553.837342,5264283,76514350,4
9554.227622,6798638,100012885,0
9555.343027,6468031,108116998,6
9555.86069,6819831,98215739,16
9557.023223,6078085,94858805,8
9557.591259,6849501,109219021,12
9559.821597,6484985,87178548,10
9561.308321,6904602,106523302,18
9563.03871,4980300,88331434,14
9563.260142,6260342,97198486,2
9563.824578,6353590,85381402,4
9564.227868,7010566,106336806,0
9565.345054,6107755,110914442,6
9565.980884,7192824,94214545,16
9567.061717,6857978,98690457,8
9567.591145,6277296,107387967,12
9569.823629,6349352,81210666,10
9571.270717,6018745,99605984,18
9573.06091,6018744,90942383,14
9573.259396,6857978,98232693,2
9575.365676,6230672,105607775,6
9575.857315,4569159,80464681,16
9576.205314,7701450,124749078,0
9577.057615,6646050,103488498,8
9577.578758,6993612,93994140,12
9579.044811,9536743,143568251,4
9581.322206,6476508,96503363,18
9582.557485,8659363,130293104,10
9583.036837,5866157,89840359,14
9583.272702,6328159,97147624,2
9583.824705,3526476,52371555,4
9584.227704,5276997,81753201,0
9585.376415,5900065,88602702,6
9585.878486,6154379,88467068,16
9587.224344,6908840,95893012,8
9587.59214,6569756,96520318,12
9589.889059,5717807,74072944,10
9591.315311,6730821,93299018,18
9593.046457,5887349,99487305,14
9593.255906,7116530,100521511,2
9593.846455,6349351,95333523,4
9594.204536,6281535,90654161,0
9595.366711,6654527,86178249,6
9595.858713,5921258,86432563,16
9597.058655,6658766,101047092,8
9597.568488,6201003,93282064,12
9599.825896,7493761,107184516,10
9601.308351,7061429,106387669,18
9603.036058,5387200,86585151,14
9603.277582,6103515,89823405,2
9603.845017,6078085,92824300,4
9604.231324,6116232,81142849,0
9605.328006,5785624,84567600,6
9605.858155,6582472,92807346,16
9607.056887,6684198,104336209,8
9607.596658,7099575,104031033,12
9609.81293,6781684,103725857,10
9611.307651,6641812,108862982,18
9613.069345,4772611,82024468,14
9613.258132,7014805,83228218,2
9614.240945,6196763,85381402,0
9614.941548,6103515,103352865,4
9615.361666,6599427,93468560,6
9615.884513,6425645,102912055,16
9617.600911,6917318,110321045,12
9618.775659,8019341,130886502,8
9619.83968,6667243,87263320,10
9621.309013,7057190,107489692,18
9623.035618,5895826,80040826,14
9623.256129,6145901,88857015,2
9623.824994,6277297,96079508,4
9624.347073,5942451,77785916,0
9625.381199,5209181,77209473,6
9625.858809,6815593,94994439,16
9627.058434,6014506,85517035,8
9627.599938,7069906,108489990,12
9629.824354,6938511,80396864,10
9632.872756,8087158,130140517,18
9633.005304,5065070,72784423,14
9633.258315,7031758,96367730,2
9633.824083,7625156,105217828,4
9634.238445,6658766,94214545,0
9635.305211,5319383,81532796,6
9635.873366,7222493,98283556,16
9637.059093,6383260,100826688,8
9637.597765,7040235,108642578,12
9639.84213,6658766,100351969,10
9641.592854,6353590,85144043,18
9643.063889,5590651,93960233,14
9643.262163,6624858,83889431,2
9643.826859,7171631,103268093,4
9644.192526,6362067,92247857,0
9645.365071,5238851,79023573,6
9645.858905,7332696,95655653,16
9647.061042,6633335,98622640,8
9647.601078,6217957,107557509,12
9649.824469,7620917,109151205,10
9651.309999,7451375,105166965,18
9653.04291,5950928,69444444,14
9653.208689,5772908,71258545,2
9653.825155,7243686,105946859,4
9654.462712,6646051,91756185,0
9655.36506,4297892,71461996,6
9655.856204,6963942,105404324,16
9657.061116,6828308,84906684,8
9657.597285,6942749,106506348,12
9659.825528,6934272,104861789,10
9661.308126,7379320,105319553,18
9663.042096,5260044,83838569,14
9663.227859,7366605,93027751,2
9663.806189,6459554,97808838,4
9664.227882,7120768,102318658,0
9665.33908,5319384,80803765,6
9665.859161,7019043,104014079,16
9667.055164,5806817,80261230,8
9667.598053,6290012,98012288,12
9669.825367,7353889,107879639,10
9671.3067,7396275,107981364,18
9672.989254,5895826,84974501,14
9673.256626,6222195,78786214,2
9673.844585,6167094,104115804,4
9674.228354,6290012,104471842,0
9675.368827,5382961,78141954,6
9675.901754,6777445,101301405,16
9677.057693,6722344,98130968,8
9677.598516,6633334,93655056,12
9679.826676,6353590,109880235,10
9682.432019,7820129,116950141,18
9683.06181,5633036,77497694,14
9683.276872,6752014,86568196,2
9683.834597,6459554,111219618,4
9684.227034,6239149,104878744,0
9685.368076,4692078,70699056,6
9685.860273,6836786,99724664,16
9687.058481,6103516,100521512,8
9687.59876,5844964,90535482,12
9690.024883,7680257,103658040,10
9691.323169,6421407,95672607,18
9693.057632,6167094,84669325,14
9693.255598,6001790,77260336,2
9693.827213,7748074,109998915,4
9694.228146,7133484,103674994,0
9696.479397,6506178,95757379,6
9697.070844,6065369,82651774,8
9697.614728,5433825,87076823,12
9699.593383,9121365,136650933,16
9699.836226,7286072,103708903,10
9701.33461,7222493,107354058,18
9703.05659,5734762,83160400,14
9703.275593,6056892,79413520,2
9703.82704,7680257,106930203,4
9704.183074,6874932,101030138,0
9705.439027,5001492,83211263,6
9705.856917,4484388,66731771,16
9707.079769,4649692,69088406,8
9707.614107,5768670,90976291,12
9709.92945,6306966,83499485,10
9711.308275,6845263,105692546,18
9713.055373,6637573,79905192,14
9713.256352,6374783,80939398,2
9713.825818,6908841,98792182,4
9714.406882,7591248,104793973,0
9715.358221,5187988,82906087,6
9715.859147,7243686,110727946,16
9717.085427,5323622,74751112,8
9717.593635,5866156,76480442,12
9719.821568,6938510,93434652,10
9721.310681,7023281,106268989,18
9723.038199,6069607,79583063,14
9723.256187,6184048,73259142,2
9723.826629,7400512,95062256,4
9724.228897,6849501,108286539,0
9725.3562,6438362,96503364,6
9725.87369,7027520,107727051,16
9727.057682,6213718,79091390,8
9727.56437,7061429,94078912,12
9729.823328,5633037,75988769,10
9731.310126,6993612,105370415,18
9733.040723,6006029,102047390,14
9733.25617,6692674,80718994,2
9734.137819,6518894,79040527,4
9734.389302,7595486,107523601,0
9735.352498,6251865,89230007,6
9735.861859,7197063,100640191,16
9737.078224,5768670,78260634,8
9737.68914,6756253,104810926,12
9739.822188,6434122,84991455,10
9741.308327,7544623,103505453,18
9743.041411,6781684,96978082,14
9743.214621,6345114,96130371,2
9743.86389,6845262,91722277,4
9744.227754,6701151,105963813,0
9745.822153,6468031,96622043,16
9745.86439,6764730,101386176,6
9747.034974,6879170,95825195,8
9747.592616,6353590,94790989,12
9749.834953,6137424,100216336,10
9751.306973,7226732,92112223,18
9753.037883,6103516,109490288,14
9753.262399,6997850,87704129,2
9753.862917,6332398,99165174,4
9754.231192,7188585,94519721,0
9755.863319,6828308,92112223,16
9757.030969,5819533,103573269,8
9757.32562,7010565,98826091,6
9757.594104,5683899,79040527,12
9759.82173,6841024,104234484,10
9761.307502,5696615,89704726,18
9763.014753,7129245,105590820,14
9763.288876,7086860,91993544,2
9763.823221,6510416,102081299,4
9764.230087,6955465,112186008,0
9765.350211,5938212,84398058,6
9765.858854,6688436,80786811,16
9767.077024,5802578,87873671,8
9769.822441,7086860,101047092,10
9771.469829,6446838,93807644,18
9771.92493,8922153,130581326,12
9773.04007,5628798,99182129,14
9773.216167,7171630,94994439,2
9773.824653,6658766,90569390,4
9774.229905,7222494,90637207,0
9775.358645,6692675,95570882,6
9775.857694,6345113,74869792,16
9777.078318,6167094,87178548,8
9777.593427,4556444,66189236,12
9779.821107,6569756,95299614,10
9781.307888,6239150,88433160,18
9783.042604,6302728,97368029,14
9783.260577,7455614,99165175,2
9783.828187,6438362,86636014,4
9784.226857,6993611,96706814,0
9785.341348,6510417,77480740,6
9785.878546,6188286,81295437,16
9787.070403,5107456,77802870,8
9787.56687,7120768,107201471,12
9789.824993,7031759,93553332,10
9791.307623,7065667,99639892,18
9793.013652,7591247,102589925,14
9793.256765,7493761,106302897,2
9793.823518,5883111,81837972,4
9794.283527,7879469,97181532,0
9795.351763,6018744,80905490,6
9795.857553,6773207,88500977,16
9797.076615,5972121,88941786,8
9797.600361,7587009,106082492,12
9799.840197,6692674,93468560,10
9801.525315,7129245,110490587,18
9803.039827,6930034,104607476,14
9803.219402,6891887,102488200,2
9803.824036,7167392,96249050,4
9804.22898,7879469,102929009,0
9805.355837,6493463,103403728,6
9805.857349,5641514,80583360,16
9807.058561,6883409,90128581,8
9807.592852,6671482,103607178,12
9809.824033,6578234,91671414,10
9811.322097,5556742,86754693,18
9813.036979,5887349,95469157,14
9813.260185,6586710,99724663,2
9813.823045,6379021,83007813,4
9814.228589,7591248,104827881,0
9815.399104,6870693,103488498,6
9815.856306,6006029,95452203,16
9817.058259,6798638,98012288,8
9817.594063,6404452,100470649,12
9819.841942,7108053,100487603,10
9821.32198,6768969,98978678,18
9823.036628,7108053,99911160,14
9823.259072,7188585,102284750,2
9823.823352,6400215,89450412,4
9824.233061,6718106,96791586,0
9825.36133,6319682,93485514,6
9825.85893,6862216,89535183,16
9827.594885,6196764,94960530,12
9827.782136,7510715,108269586,8
9829.823987,7133483,99283854,10
9831.321279,6281535,89586046,18
9833.053499,6311204,91739231,14
9833.261095,6506178,103132460,2
9833.824233,7370843,99368625,4
9834.227307,6781684,97791883,0
9835.349263,6209479,91128879,6
9835.85914,7065667,100131565,16
9837.057721,5925497,86212158,8
9837.596178,5120172,99232992,12
9840.015152,7065667,103064643,10
9841.306574,6387498,80413819,18
9843.060104,6082323,93299018,14
9843.259551,6548564,98910861,2
9843.822949,5815294,82872179,4
9844.534755,7150438,99470351,0
9845.352726,6222196,80600315,6
9845.839078,7057190,103318956,16
9847.059831,6510416,96876356,8
9847.594476,7286071,99334716,12
9849.821848,6196764,93332926,10
9851.416328,5082025,81363254,18
9853.03639,5811056,79735650,14
9853.263427,7400513,98351373,2
9854.24704,5713569,80210368,0
9854.468727,6480746,88907878,4
9855.314889,5671183,78023275,6
9855.864385,7438660,105658637,16
9857.060701,6391737,101572673,8
9857.93866,5853442,98385281,12
9860.501649,7451376,113237169,10
9861.32127,5760193,84754096,18
9863.007109,5912780,83601209,14
9863.259857,7281833,93366835,2
9863.795811,5993314,86669922,4
9864.22619,5620320,76565212,0
9865.349462,6684197,86771647,6
9865.857862,6027222,92841255,16
9867.070135,5459256,89060465,8
9867.610591,4734463,90518528,12
9871.319581,5594889,78447130,18
9871.412345,7773505,111813016,10
9872.997233,5764432,96469456,14
9873.260225,7129245,97876654,2
9873.805612,6671481,99928114,4
9874.290698,5768670,86958144,0
9875.371087,5764432,78158908,6
9875.934581,6802876,116695827,16
9877.076657,6217957,87246365,8
9877.610168,6311204,85466173,12
9879.897127,5353292,83329942,10
9881.322041,5616082,82889133,18
9883.054599,5908542,89145236,14
9883.261269,6968181,95909967,2
9883.844598,6540087,91366238,4
9884.228798,6671482,98402235,0
9885.384514,6171332,81414117,6
9885.874684,5179512,82719591,16
9887.069614,5789862,86110433,8
9887.614033,5849203,80634223,12
