time,DRAM_Consumption,category,pid,mainThreadIndex,itération
12733.264285,2318488,power,73894,0,2
12733.881969,2119276,power,75817,0,4
12734.257464,1780192,power,71855,0,0
12735.353375,4577636,power,77791,0,6
12735.871261,2483792,power,87606,0,16
12737.101541,2699958,power,79733,0,8
12737.636006,1920065,power,83662,0,12
12739.88748,1720853,power,81735,0,10
12741.36146,2305772,power,89599,0,18
12743.101831,2110800,power,85659,0,14
12743.312073,2335443,power,73894,0,2
12743.879847,2598233,power,75817,0,4
12744.239798,2115038,power,71855,0,0
12745.391904,3717211,power,77791,0,6
12745.900838,3132290,power,87606,0,16
12747.097086,2051460,power,79733,0,8
12747.63959,1424153,power,83662,0,12
12749.884575,1843770,power,81735,0,10
12751.344976,2996657,power,89599,0,18
12753.086391,3568861,power,85659,0,14
12753.271466,2886454,power,73894,0,2
12753.861471,3505283,power,75817,0,4
12754.284476,1534356,power,71855,0,0
12755.35807,5370246,power,77791,0,6
12755.870907,3568862,power,87606,0,16
12757.106219,2081129,power,79733,0,8
12757.638503,1958212,power,83662,0,12
12759.881242,2360874,power,81735,0,10
12761.352385,2517700,power,89599,0,18
12763.087649,2640618,power,85659,0,14
12763.319869,2076891,power,73894,0,2
12763.881857,2683004,power,75817,0,4
12764.240512,1407199,power,71855,0,0
12765.347331,4755656,power,77791,0,6
12765.907822,1733568,power,87606,0,16
12767.108924,1750522,power,79733,0,8
12767.640885,2483791,power,83662,0,12
12769.87704,1729329,power,81735,0,10
12771.36688,2568563,power,89599,0,18
12773.087814,2136231,power,85659,0,14
12773.265543,2136230,power,73894,0,2
12773.858446,2661811,power,75817,0,4
12774.282817,2653334,power,71855,0,0
12775.43507,4547967,power,77791,0,6
12775.884496,4043579,power,87606,0,16
12777.111876,2144708,power,79733,0,8
12777.636434,1470778,power,83662,0,12
12779.880373,2318488,power,81735,0,10
12781.363998,1958211,power,89599,0,18
12783.094745,1750522,power,85659,0,14
12783.327297,3068712,power,73894,0,2
12783.862158,2445645,power,75817,0,4
12784.23586,1898872,power,71855,0,0
12785.369031,3916422,power,77791,0,6
12785.900488,2212524,power,87606,0,16
12787.079195,1589457,power,79733,0,8
12787.609316,2971225,power,83662,0,12
12789.885065,1491971,power,81735,0,10
12791.352997,1686944,power,89599,0,18
12793.097166,1500447,power,85659,0,14
12793.265601,2059937,power,73894,0,2
12793.860327,3878275,power,75817,0,4
12794.282957,1564026,power,71855,0,0
12795.400332,4696316,power,77791,0,6
12795.873016,1682705,power,87606,0,16
12797.121929,1758999,power,79733,0,8
12797.640391,2059937,power,83662,0,12
12799.885634,1695421,power,81735,0,10
12801.357623,2237956,power,89599,0,18
12803.078343,1784431,power,85659,0,14
12803.321163,1983642,power,73894,0,2
12803.861542,2572801,power,75817,0,4
12804.240376,2237955,power,71855,0,0
12805.405235,5005731,power,77791,0,6
12805.918667,1712376,power,87606,0,16
12807.077452,1360576,power,79733,0,8
12807.638623,1445346,power,83662,0,12
12809.879312,1521640,power,81735,0,10
12811.385656,2140469,power,89599,0,18
12813.102719,1771715,power,85659,0,14
12813.269454,2055698,power,73894,0,2
12813.865421,5395678,power,75817,0,4
12814.289204,2068414,power,71855,0,0
12815.354413,5213420,power,77791,0,6
12815.870526,2343919,power,87606,0,16
12817.128161,2564324,power,79733,0,8
12817.640757,1296997,power,83662,0,12
12819.879436,1678467,power,81735,0,10
12821.35369,1572503,power,89599,0,18
12823.080993,1267327,power,85659,0,14
12823.31503,1966689,power,73894,0,2
12823.866537,5548265,power,75817,0,4
12824.243021,4035102,power,71855,0,0
12825.327846,4183451,power,77791,0,6
12825.908283,1631843,power,87606,0,16
12827.108313,1619127,power,79733,0,8
12827.641651,1970927,power,83662,0,12
12829.892277,1733568,power,81735,0,10
12831.351449,2004835,power,89599,0,18
12833.089554,1775954,power,85659,0,14
12833.264369,4573398,power,73894,0,2
12833.866376,5272759,power,75817,0,4
12834.296369,1390245,power,71855,0,0
12835.402099,5828010,power,77791,0,6
12835.875281,2471076,power,87606,0,16
12837.109264,3619724,power,79733,0,8
12837.642178,1686944,power,83662,0,12
12839.870539,3670587,power,81735,0,10
12841.381902,2640618,power,89599,0,18
12843.089034,2229478,power,85659,0,14
12843.298826,2784729,power,73894,0,2
12843.865914,5514357,power,75817,0,4
12844.238272,6006029,power,71855,0,0
12845.364924,3509521,power,77791,0,6
12845.899729,3132290,power,87606,0,16
12847.111932,1521640,power,79733,0,8
12847.638389,1360576,power,83662,0,12
12849.885054,2360873,power,81735,0,10
12851.362939,2085368,power,89599,0,18
12853.090987,1127455,power,85659,0,14
12853.267501,5310906,power,73894,0,2
12853.866067,5586412,power,75817,0,4
12854.270061,6862217,power,71855,0,0
12855.356606,1758999,power,77791,0,6
12855.870062,5556743,power,87606,0,16
12857.12736,1424154,power,79733,0,8
12857.639337,1669989,power,83662,0,12
12859.877501,1970927,power,81735,0,10
12861.377611,2072652,power,89599,0,18
12863.08626,1542833,power,85659,0,14
12863.276595,5217658,power,73894,0,2
12863.866372,5925497,power,75817,0,4
12864.238756,6056891,power,71855,0,0
12865.331207,2432930,power,77791,0,6
12865.913555,3933376,power,87606,0,16
12867.08469,1716614,power,79733,0,8
12867.653857,3047520,power,83662,0,12
12869.88512,2555847,power,81735,0,10
12871.352591,2445645,power,89599,0,18
12873.106823,1941257,power,85659,0,14
12873.272015,5086263,power,73894,0,2
12873.86744,5463494,power,75817,0,4
12874.251146,6896125,power,71855,0,0
12875.383995,2076890,power,77791,0,6
12875.865952,3598531,power,87606,0,16
12877.116485,1826816,power,79733,0,8
12877.6373,1877678,power,83662,0,12
12879.882709,1962450,power,81735,0,10
12881.359542,1801385,power,89599,0,18
12883.098502,1775954,power,85659,0,14
12883.301009,5332099,power,73894,0,2
12883.868603,5285475,power,75817,0,4
12884.243283,7044475,power,71855,0,0
12885.412955,1169841,power,77791,0,6
12885.900421,6256104,power,87606,0,16
12887.078776,1720852,power,79733,0,8
12887.638779,1797147,power,83662,0,12
12889.835084,3183153,power,81735,0,10
12891.357078,2877977,power,89599,0,18
12893.090592,1564026,power,85659,0,14
12893.266557,4933675,power,73894,0,2
12893.84959,5857680,power,75817,0,4
12894.270447,6857978,power,71855,0,0
12895.376786,3929138,power,77791,0,6
12895.870643,5836487,power,87606,0,16
12897.098387,2767775,power,79733,0,8
12897.635524,2928839,power,83662,0,12
12899.858609,2119276,power,81735,0,10
12901.370942,2369351,power,89599,0,18
12903.097439,4399617,power,85659,0,14
12903.298043,5009969,power,73894,0,2
12903.842884,6718105,power,75817,0,4
12904.244127,7167392,power,71855,0,0
12905.383534,3327264,power,77791,0,6
12905.898915,5433824,power,87606,0,16
12907.07715,3428989,power,79733,0,8
12907.638353,928243,power,83662,0,12
12909.892897,1487732,power,81735,0,10
12911.34954,2661811,power,89599,0,18
12913.063411,2683004,power,85659,0,14
12913.270446,5022685,power,73894,0,2
12913.872815,2899170,power,75817,0,4
12914.268999,4391140,power,71855,0,0
12915.385862,2479553,power,77791,0,6
12915.873714,5200704,power,87606,0,16
12917.102841,2318488,power,79733,0,8
12917.637654,1191034,power,83662,0,12
12919.886557,1428393,power,81735,0,10
12921.313674,3755358,power,89599,0,18
12923.046276,5302429,power,85659,0,14
12923.301164,5319384,power,73894,0,2
12923.847188,3950331,power,75817,0,4
12924.234347,3234016,power,71855,0,0
12925.418734,1644558,power,77791,0,6
12925.900204,5616082,power,87606,0,16
12927.095489,1521640,power,79733,0,8
12927.600322,4179212,power,83662,0,12
12929.882121,2394782,power,81735,0,10
12931.347909,6226433,power,89599,0,18
12933.081529,5696615,power,85659,0,14
12933.266755,6188286,power,73894,0,2
12933.82548,2725390,power,75817,0,4
12934.271841,1725091,power,71855,0,0
12935.397053,2221002,power,77791,0,6
12935.873771,5666945,power,87606,0,16
12937.122864,1907349,power,79733,0,8
12937.641418,2229479,power,83662,0,12
12939.889176,1771715,power,81735,0,10
12941.31478,6667243,power,89599,0,18
12943.082166,5404154,power,85659,0,14
12943.282819,7201301,power,73894,0,2
12943.857735,3009372,power,75817,0,4
12944.240393,2805921,power,71855,0,0
12945.390193,2399020,power,77791,0,6
12945.901718,5391439,power,87606,0,16
12947.105155,1869202,power,79733,0,8
12947.640411,1869202,power,83662,0,12
12949.899241,1953972,power,81735,0,10
12951.426495,7692973,power,89599,0,18
12953.081512,4764133,power,85659,0,14
12953.268827,4319085,power,73894,0,2
12953.823682,3221300,power,75817,0,4
12954.265502,4069011,power,71855,0,0
12955.372634,2051460,power,77791,0,6
12955.873751,5086263,power,87606,0,16
12957.118685,1398722,power,79733,0,8
12957.64017,1449585,power,83662,0,12
12959.870529,1661513,power,81735,0,10
12961.26122,7972717,power,89599,0,18
12963.081273,5073548,power,85659,0,14
12963.315873,3005134,power,73894,0,2
12963.843372,4547967,power,75817,0,4
12964.239439,3517998,power,71855,0,0
12965.348765,2326965,power,77791,0,6
12965.924374,2555847,power,87606,0,16
12967.097962,1339383,power,79733,0,8
12967.640493,1924302,power,83662,0,12
12969.897396,1326667,power,81735,0,10
12971.310433,4539490,power,89599,0,18
12973.081251,4793803,power,85659,0,14
12973.269028,1377529,power,73894,0,2
12973.879642,3246731,power,75817,0,4
12974.292487,902812,power,71855,0,0
12975.378965,2051460,power,77791,0,6
12975.873898,4463196,power,87606,0,16
12977.110637,1619127,power,79733,0,8
12977.63684,2492269,power,83662,0,12
12979.893725,1046922,power,81735,0,10
12981.323603,6925795,power,89599,0,18
12983.083634,4954867,power,85659,0,14
12983.301066,2962749,power,73894,0,2
12983.878365,1843770,power,75817,0,4
12984.240985,1665751,power,71855,0,0
12985.391866,1975165,power,77791,0,6
12985.888758,7116529,power,87606,0,16
12987.082293,2140469,power,79733,0,8
12987.60284,3310310,power,83662,0,12
12989.882568,2602472,power,81735,0,10
12991.276894,6569756,power,89599,0,18
12993.07526,5527073,power,85659,0,14
12993.261534,3022088,power,73894,0,2
12993.891712,1966689,power,75817,0,4
12994.272259,1648797,power,71855,0,0
12995.385981,2322727,power,77791,0,6
12995.868883,5310907,power,87606,0,16
12997.105011,1898871,power,79733,0,8
12997.635886,4679362,power,83662,0,12
12999.870835,1466539,power,81735,0,10
13001.316069,7167393,power,89599,0,18
13003.062882,6111993,power,85659,0,14
13003.262053,4547966,power,73894,0,2
13003.877673,2369350,power,75817,0,4
13004.241012,1424154,power,71855,0,0
13005.42313,3161960,power,77791,0,6
13005.913572,3145006,power,87606,0,16
13007.064218,1716614,power,79733,0,8
13007.636788,3229777,power,83662,0,12
13009.860733,2458360,power,81735,0,10
13011.283389,6900363,power,89599,0,18
13013.074339,8269416,power,85659,0,14
13013.264155,4658170,power,73894,0,2
13013.881862,2585517,power,75817,0,4
13014.289743,2331204,power,71855,0,0
13015.393584,2424452,power,77791,0,6
13015.871917,1708136,power,87606,0,16
13017.100167,2267626,power,79733,0,8
13017.637799,1852247,power,83662,0,12
13019.828878,1826816,power,81735,0,10
13021.348047,7146200,power,89599,0,18
13023.075949,6980896,power,85659,0,14
13023.286871,1890394,power,73894,0,2
13023.843399,2110800,power,75817,0,4
13024.242444,2687242,power,71855,0,0
13025.414237,3696018,power,77791,0,6
13025.915343,3454421,power,87606,0,16
13027.079979,1428392,power,79733,0,8
13027.635246,2449884,power,83662,0,12
13029.828672,1530118,power,81735,0,10
13031.311251,5688137,power,89599,0,18
13033.063803,6103515,power,85659,0,14
13033.265401,1869202,power,73894,0,2
13033.88269,1508924,power,75817,0,4
13034.269364,1848009,power,71855,0,0
13035.35294,4497104,power,77791,0,6
13035.870142,2564324,power,87606,0,16
13037.126398,1733568,power,79733,0,8
13037.637249,1903110,power,83662,0,12
13039.88763,1835293,power,81735,0,10
13041.306444,6819831,power,89599,0,18
13043.094612,5590651,power,85659,0,14
13043.305866,2263387,power,73894,0,2
13043.858206,3323025,power,75817,0,4
13044.238617,5518595,power,71855,0,0
13045.381687,5594889,power,77791,0,6
13045.90094,4632738,power,87606,0,16
13047.104295,1987881,power,79733,0,8
13047.632704,3055996,power,83662,0,12
13049.912255,1237657,power,81735,0,10
13051.310044,6997850,power,89599,0,18
13053.093689,3000895,power,85659,0,14
13053.266187,1852247,power,73894,0,2
13053.844752,2784729,power,75817,0,4
13054.253243,7311503,power,71855,0,0
13055.418441,4764133,power,77791,0,6
13055.872288,4340278,power,87606,0,16
13057.124066,1708137,power,79733,0,8
13057.599806,1466539,power,83662,0,12
13059.890629,1729330,power,81735,0,10
13061.308718,7146200,power,89599,0,18
13063.06,2733867,power,85659,0,14
13063.290137,1924303,power,73894,0,2
13063.879802,2632142,power,75817,0,4
13064.472153,6548564,power,71855,0,0
13065.352777,5577936,power,77791,0,6
13065.924354,2585517,power,87606,0,16
13067.10482,1682705,power,79733,0,8
13067.637374,3191630,power,83662,0,12
13069.903743,1309713,power,81735,0,10
13071.307739,7273356,power,89599,0,18
13073.074538,6518893,power,85659,0,14
13073.264968,2271864,power,73894,0,2
13073.851694,3568861,power,75817,0,4
13074.295363,7188585,power,71855,0,0
13075.353074,5094740,power,77791,0,6
13075.869585,1886155,power,87606,0,16
13077.07223,2310011,power,79733,0,8
13077.624075,3547669,power,83662,0,12
13079.872413,1267327,power,81735,0,10
13081.309329,6713867,power,89599,0,18
13083.0368,3276401,power,85659,0,14
13083.307036,1877679,power,73894,0,2
13083.840149,5488925,power,75817,0,4
13084.229117,7311503,power,71855,0,0
13085.37426,4823472,power,77791,0,6
13085.926359,2110800,power,87606,0,16
13087.080371,3000895,power,79733,0,8
13087.623549,5586412,power,83662,0,12
13089.851382,1949734,power,81735,0,10
13091.310424,6035699,power,89599,0,18
13093.097452,6124709,power,85659,0,14
13093.265734,3297594,power,73894,0,2
13093.86514,5539788,power,75817,0,4
13094.246078,8468628,power,71855,0,0
13095.399049,4408095,power,77791,0,6
13095.871553,2738105,power,87606,0,16
13097.099233,4747179,power,79733,0,8
13097.639011,5366008,power,83662,0,12
13099.877134,1809862,power,81735,0,10
13101.309817,7010566,power,89599,0,18
13103.071073,3183153,power,85659,0,14
13103.264064,2360874,power,73894,0,2
13103.865123,5340577,power,75817,0,4
13104.227629,7112291,power,71855,0,0
13105.38705,2377828,power,77791,0,6
13105.927709,2288818,power,87606,0,16
13107.065483,5713569,power,79733,0,8
13107.636411,5162556,power,83662,0,12
13109.920392,1530117,power,81735,0,10
13111.309021,7786221,power,89599,0,18
13113.086553,1614888,power,85659,0,14
13113.264044,2441406,power,73894,0,2
13113.869266,5527072,power,75817,0,4
13114.229945,7209778,power,71855,0,0
13115.391937,3742642,power,77791,0,6
13115.871863,2793206,power,87606,0,16
13117.100209,6400214,power,79733,0,8
13117.63632,5175273,power,83662,0,12
13119.883104,2250672,power,81735,0,10
13121.309563,8040534,power,89599,0,18
13123.071868,2076891,power,85659,0,14
13123.263891,1822577,power,73894,0,2
13123.869062,5323622,power,75817,0,4
13124.234139,7671780,power,71855,0,0
13125.373046,4624261,power,77791,0,6
13125.913543,2492269,power,87606,0,16
13127.079332,5535550,power,79733,0,8
13127.637264,5620321,power,83662,0,12
13129.882615,1602173,power,81735,0,10
13131.499577,7930332,power,89599,0,18
13133.077728,1356337,power,85659,0,14
13133.263427,1271566,power,73894,0,2
13133.886004,3009372,power,75817,0,4
13134.23121,7392036,power,71855,0,0
13135.360906,5501641,power,77791,0,6
13135.864446,2738105,power,87606,0,16
13137.097673,5001492,power,79733,0,8
13137.637735,5001492,power,83662,0,12
13139.89363,1377529,power,81735,0,10
13141.356776,8104112,power,89599,0,18
13143.078087,1835293,power,85659,0,14
13143.315608,2153185,power,73894,0,2
13143.879622,2589756,power,75817,0,4
13144.361035,7769266,power,71855,0,0
13145.382997,5111694,power,77791,0,6
13145.899129,2513461,power,87606,0,16
13147.077836,4785326,power,79733,0,8
13147.638051,5247328,power,83662,0,12
13149.886146,2026028,power,81735,0,10
13151.309458,8023580,power,89599,0,18
13153.084507,2348158,power,85659,0,14
13153.271536,2564324,power,73894,0,2
13153.83139,3513760,power,75817,0,4
13154.232199,7324219,power,71855,0,0
13155.363744,1250373,power,77791,0,6
13155.865311,2767775,power,87606,0,16
13157.098252,5124410,power,79733,0,8
13157.634181,4586114,power,83662,0,12
13159.879361,2009074,power,81735,0,10
13161.308404,8294847,power,89599,0,18
13163.100933,1941257,power,85659,0,14
13163.313223,1102024,power,73894,0,2
13163.85183,4742940,power,75817,0,4
13164.228775,6629096,power,71855,0,0
13165.381541,2089607,power,77791,0,6
13165.864344,2301534,power,87606,0,16
13167.090308,6217956,power,79733,0,8
13167.636903,5446540,power,83662,0,12
13169.880238,1360576,power,81735,0,10
13171.315835,7120769,power,89599,0,18
13173.093705,1517402,power,85659,0,14
13173.269305,1407199,power,73894,0,2
13173.865835,4505582,power,75817,0,4
13174.330539,7968479,power,71855,0,0
13175.385002,2182854,power,77791,0,6
13175.851449,2322727,power,87606,0,16
13177.126364,2670288,power,79733,0,8
13177.620213,6472269,power,83662,0,12
13179.878606,1742045,power,81735,0,10
13181.308116,7637871,power,89599,0,18
13183.079172,1928541,power,85659,0,14
13183.313094,1534356,power,73894,0,2
13183.865043,4704793,power,75817,0,4
13184.229649,6205241,power,71855,0,0
13185.396043,1161364,power,77791,0,6
13185.910181,2199809,power,87606,0,16
13187.057812,2297296,power,79733,0,8
13187.651668,6692675,power,83662,0,12
13189.886458,1763237,power,81735,0,10
13191.30878,6904602,power,89599,0,18
13193.088792,1161364,power,85659,0,14
13193.269376,2318488,power,73894,0,2
13193.880168,3255208,power,75817,0,4
13194.263661,8188883,power,71855,0,0
13195.385631,1174079,power,77791,0,6
13195.872592,2242194,power,87606,0,16
13197.091892,4734463,power,79733,0,8
13197.614487,4306369,power,83662,0,12
13199.880934,1801385,power,81735,0,10
13201.310465,6679959,power,89599,0,18
13203.087738,1822577,power,85659,0,14
13203.317284,2492269,power,73894,0,2
13203.873442,1941257,power,75817,0,4
13204.240355,6908841,power,71855,0,0
13205.386482,2195570,power,77791,0,6
13205.928124,3323025,power,87606,0,16
13207.080389,4607306,power,79733,0,8
13207.648323,2441406,power,83662,0,12
13209.886852,1343621,power,81735,0,10
13211.328613,5238851,power,89599,0,18
13213.097195,915528,power,85659,0,14
13213.270035,2365113,power,73894,0,2
13213.882874,2526178,power,75817,0,4
13214.229912,7133484,power,71855,0,0
13215.386414,2013312,power,77791,0,6
13215.873274,1742045,power,87606,0,16
13217.092064,5624560,power,79733,0,8
13217.635339,2818638,power,83662,0,12
13219.886116,1415677,power,81735,0,10
13221.284493,6646050,power,89599,0,18
13223.102332,1339382,power,85659,0,14
13223.312965,3763834,power,73894,0,2
13223.880768,2831353,power,75817,0,4
13224.227714,6849501,power,71855,0,0
13225.387269,1864963,power,77791,0,6
13225.907512,2424452,power,87606,0,16
13227.083451,3882514,power,79733,0,8
13227.639373,1881917,power,83662,0,12
13229.888857,1152886,power,81735,0,10
13231.33314,7502238,power,89599,0,18
13233.046396,4912483,power,85659,0,14
13233.269123,2148946,power,73894,0,2
13233.877861,1669989,power,75817,0,4
13234.228353,6917318,power,71855,0,0
13235.350158,2500746,power,77791,0,6
13235.880404,1915826,power,87606,0,16
13237.122323,1352098,power,79733,0,8
13237.626546,3649394,power,83662,0,12
13239.877,1623366,power,81735,0,10
13241.320694,6078085,power,89599,0,18
13243.096651,1962449,power,85659,0,14
13243.323373,2992418,power,73894,0,2
13243.887233,2165901,power,75817,0,4
13244.22716,7413228,power,71855,0,0
13245.383351,3772312,power,77791,0,6
13245.930459,2110799,power,87606,0,16
13247.074692,3903707,power,79733,0,8
13247.62392,5077786,power,83662,0,12
13249.883079,1580980,power,81735,0,10
13251.309083,6277296,power,89599,0,18
13253.104494,1373291,power,85659,0,14
13253.26457,3573100,power,73894,0,2
13253.866675,2123514,power,75817,0,4
13254.24827,7519192,power,71855,0,0
13255.386831,2691481,power,77791,0,6
13255.902061,2793206,power,87606,0,16
13257.113714,2250671,power,79733,0,8
13257.635906,1831054,power,83662,0,12
13259.869706,2394782,power,81735,0,10
13261.309494,6955465,power,89599,0,18
13263.082581,3039043,power,85659,0,14
13263.312305,1792908,power,73894,0,2
13263.882173,2170139,power,75817,0,4
13264.229419,8015103,power,71855,0,0
13265.353109,1966688,power,77791,0,6
13265.915384,2801684,power,87606,0,16
13267.086288,2017551,power,79733,0,8
13267.626487,1801385,power,83662,0,12
13269.825977,2526177,power,81735,0,10
13271.307971,7116529,power,89599,0,18
13273.094694,1135932,power,85659,0,14
13273.269539,1941257,power,73894,0,2
13273.878745,1856486,power,75817,0,4
13274.194593,7951524,power,71855,0,0
13275.391053,2521939,power,77791,0,6
13275.903417,2110799,power,87606,0,16
13277.100844,2517700,power,79733,0,8
13277.631291,1822578,power,83662,0,12
13279.883829,2454122,power,81735,0,10
13281.329777,7086860,power,89599,0,18
13283.094675,1886156,power,85659,0,14
13283.314724,2089606,power,73894,0,2
13283.888444,2051460,power,75817,0,4
13284.27348,6887648,power,71855,0,0
13285.385252,1809862,power,77791,0,6
13285.918965,2233717,power,87606,0,16
13287.092997,3149245,power,79733,0,8
13287.600307,1602173,power,83662,0,12
13289.824322,4272461,power,81735,0,10
13291.312985,5997552,power,89599,0,18
13293.09345,1148647,power,85659,0,14
13293.270091,1826816,power,73894,0,2
13293.875083,2606710,power,75817,0,4
13294.215593,7599725,power,71855,0,0
13295.386797,1386007,power,77791,0,6
13295.902278,3128052,power,87606,0,16
13297.099006,3924900,power,79733,0,8
13297.64049,1848008,power,83662,0,12
13300.01413,6650289,power,81735,0,10
13301.310497,7705688,power,89599,0,18
13303.080171,2343920,power,85659,0,14
13303.269673,4039341,power,73894,0,2
13303.877261,1614888,power,75817,0,4
13304.208563,8176168,power,71855,0,0
13305.384788,1301235,power,77791,0,6
13305.894725,2869500,power,87606,0,16
13307.078893,5616082,power,79733,0,8
13307.639313,1220704,power,83662,0,12
13309.844215,6794400,power,81735,0,10
13311.31104,7222494,power,89599,0,18
13313.096283,1780192,power,85659,0,14
13313.271802,2466838,power,73894,0,2
13313.900731,3217061,power,75817,0,4
13314.194155,7659064,power,71855,0,0
13315.367454,1835294,power,77791,0,6
13315.870704,1979404,power,87606,0,16
13317.082502,6090800,power,79733,0,8
13317.639583,1364814,power,83662,0,12
13319.833254,7408990,power,81735,0,10
13321.267712,6145901,power,89599,0,18
13323.087077,1962450,power,85659,0,14
13323.319018,1856486,power,73894,0,2
13323.888613,1911588,power,75817,0,4
13324.200843,7430183,power,71855,0,0
13325.385919,1080830,power,77791,0,6
13325.918551,2432929,power,87606,0,16
13327.079434,6150139,power,79733,0,8
13327.639191,1335144,power,83662,0,12
13329.831668,7692972,power,81735,0,10
13331.257491,5764431,power,89599,0,18
13333.067182,1818339,power,85659,0,14
13333.271599,4119873,power,73894,0,2
13333.825288,2110799,power,75817,0,4
13334.194955,7421705,power,71855,0,0
13335.384772,1046923,power,77791,0,6
13335.861874,5637275,power,87606,0,16
13337.06961,5811056,power,79733,0,8
13337.641319,1063876,power,83662,0,12
13339.827335,7591248,power,81735,0,10
13341.255903,4988777,power,89599,0,18
13343.084961,2339681,power,85659,0,14
13343.287109,2153184,power,73894,0,2
13343.84512,5378723,power,75817,0,4
13344.200106,6930033,power,71855,0,0
13345.393508,1534356,power,77791,0,6
13345.882638,6802877,power,87606,0,16
13347.071944,6730821,power,79733,0,8
13347.638888,1992120,power,83662,0,12
13349.855917,7112291,power,81735,0,10
13351.309686,6374783,power,89599,0,18
13353.092096,1699659,power,85659,0,14
13353.27322,5501641,power,73894,0,2
13353.845661,5179511,power,75817,0,4
13354.211527,6463793,power,71855,0,0
13355.413447,1970927,power,77791,0,6
13355.86431,7006327,power,87606,0,16
13357.080744,6116231,power,79733,0,8
13357.640067,1708137,power,83662,0,12
13359.823751,6815593,power,81735,0,10
13361.257541,5510118,power,89599,0,18
13363.086895,1665751,power,85659,0,14
13363.299511,5082025,power,73894,0,2
13363.831744,6726583,power,75817,0,4
13364.185361,6451077,power,71855,0,0
13365.312495,1547071,power,77791,0,6
13366.088298,7481045,power,87606,0,16
13367.075084,5980598,power,79733,0,8
13367.639632,1958211,power,83662,0,12
13369.837074,7290310,power,81735,0,10
13371.309282,6082323,power,89599,0,18
13373.080442,3852845,power,85659,0,14
13373.2727,5391439,power,73894,0,2
13374.182992,6696913,power,71855,0,0
13374.310181,7383558,power,75817,0,4
13375.383792,2085368,power,77791,0,6
13375.857842,7451375,power,87606,0,16
13377.093993,6006029,power,79733,0,8
13377.636256,1072354,power,83662,0,12
13379.82715,7998149,power,81735,0,10
13381.309123,7455614,power,89599,0,18
13383.086681,2568563,power,85659,0,14
13383.282269,5552504,power,73894,0,2
13383.82756,6434123,power,75817,0,4
13384.179468,6862216,power,71855,0,0
13385.386231,1737807,power,77791,0,6
13385.860505,5527073,power,87606,0,16
13387.060445,6565518,power,79733,0,8
13387.639015,1953972,power,83662,0,12
13389.824008,7205539,power,81735,0,10
13391.308763,5768670,power,89599,0,18
13393.086197,2903408,power,85659,0,14
13393.268928,5781385,power,73894,0,2
13393.826832,5442302,power,75817,0,4
13394.374307,6705391,power,71855,0,0
13395.387716,801086,power,77791,0,6
13395.861204,6726583,power,87606,0,16
13397.073968,5603366,power,79733,0,8
13397.636976,1881918,power,83662,0,12
13399.820862,6463792,power,81735,0,10
13401.329487,6230672,power,89599,0,18
13403.084268,2610948,power,85659,0,14
13403.265016,4365709,power,73894,0,2
13404.18534,6332397,power,75817,0,4
13404.228324,6383260,power,71855,0,0
13405.384471,949436,power,77791,0,6
13405.860774,7739597,power,87606,0,16
13407.058719,6879171,power,79733,0,8
13407.638205,1648797,power,83662,0,12
13409.825774,7553101,power,81735,0,10
13411.534076,6887648,power,89599,0,18
13413.087694,2026028,power,85659,0,14
13413.271388,1992120,power,73894,0,2
13413.856329,6773207,power,75817,0,4
13414.249528,6421407,power,71855,0,0
13415.387975,843472,power,77791,0,6
13415.85678,7603963,power,87606,0,16
13417.061283,5374485,power,79733,0,8
13417.636226,4437764,power,83662,0,12
13420.696236,6946988,power,81735,0,10
13421.323987,4988776,power,89599,0,18
13423.09531,2610949,power,85659,0,14
13423.297863,3471374,power,73894,0,2
13423.94914,6128947,power,75817,0,4
13424.228161,6078084,power,71855,0,0
13425.384974,1394484,power,77791,0,6
13425.861952,7659064,power,87606,0,16
13427.065558,6989373,power,79733,0,8
13427.638266,1852248,power,83662,0,12
13429.822908,5209181,power,81735,0,10
13431.307789,6306966,power,89599,0,18
13433.090326,2462599,power,85659,0,14
13433.271452,4607307,power,73894,0,2
13433.823105,6429884,power,75817,0,4
13434.230733,6256104,power,71855,0,0
13435.432092,1784430,power,77791,0,6
13435.862008,7485284,power,87606,0,16
13437.04657,7103814,power,79733,0,8
13437.637016,1648796,power,83662,0,12
13439.837072,7247924,power,81735,0,10
13441.309845,6552802,power,89599,0,18
13443.086729,1195272,power,85659,0,14
13443.298866,4806519,power,73894,0,2
13443.879844,6497701,power,75817,0,4
13444.231888,6633334,power,71855,0,0
13445.40444,2026028,power,77791,0,6
13445.857023,7061428,power,87606,0,16
13447.05851,7464091,power,79733,0,8
13447.638358,2538893,power,83662,0,12
13449.822629,6404453,power,81735,0,10
13451.276023,7828607,power,89599,0,18
13453.085895,1992119,power,85659,0,14
13453.27051,5539788,power,73894,0,2
13453.794009,6781684,power,75817,0,4
13454.247064,6111993,power,71855,0,0
13455.398235,1953973,power,77791,0,6
13455.860223,6366306,power,87606,0,16
13457.059286,7290310,power,79733,0,8
13457.635718,1593696,power,83662,0,12
13459.824731,6752014,power,81735,0,10
13461.306996,6400214,power,89599,0,18
13463.101333,3111098,power,85659,0,14
13463.328292,2975464,power,73894,0,2
13463.916013,6523132,power,75817,0,4
13464.232567,6671482,power,71855,0,0
13465.411472,1686944,power,77791,0,6
13465.861433,7260641,power,87606,0,16
